"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"CIV",2007,17323.11063121267254066,7762764.050763960845581
"CMR",2007,18347.24869541282411810,11513066.090755185951945
"COD",2007,154990.55367112341020048,106283852.68107179903406
"COG",2007,13688.89409763209272983,8326548.261732442806273
"COL",2007,95539.17399873120791524,58702909.479670305558362
"CRI",2007,845.44497928713820537,498960.456815265482918
"CUB",2007,464.68121450634448258,137427.6415675586603694
"CYM",2007,1.81409270187391514,438.098171893450948
"DMA",2007,7.71936337970757377,4380.164950371021559
"DOM",2007,955.96567797643519156,411509.483303788366716
"ECU",2007,6994.81390355460951549,5004389.659495036075639
"ETH",2007,5518.41029611618257340,3570948.65044922400407
"FJI",2007,127.30592072899635426,73761.26830461647822
"GAB",2007,10584.42182916982376083,6519634.136946992129741
"GHA",2007,3015.54559903258991355,1387170.817101801293164
"GIN",2007,1035.12466269354751617,496239.865788708439094
"GLP",2007,4.65958429243001396,2575.12770473745013
"GNB",2007,65.21651447655818618,22246.694960796794835
"GNQ",2007,1526.78239801406977763,966475.408768445351324
"GTM",2007,46827.40338754538904253,22393504.752715536362816
"GUF",2007,2421.40853880845572179,1890830.781158480687232
"GUY",2007,3346.28730195244574342,2311139.055914135632900
"HND",2007,12660.13490081463804242,6981963.214606086469071
"HTI",2007,38.52364231546114826,20393.330988799654724
"IDN",2007,525993.17966991160825286,549741139.350541469669708
"IND",2007,17208.14903480056649582,9327855.331040122530513
"JAM",2007,227.41643748309669947,125796.834309623197747
"KEN",2007,3439.51721560195882278,2027687.411134273009018
"KHM",2007,35533.31213316540495868,21594750.211689714097819
"KNA",2007,2.79596826027886284,1360.54736148986573
"LAO",2007,44921.95481875798049028,26211245.723231067287197
"LBR",2007,7639.82809192147902609,3775779.680689129723812
"LCA",2007,4.55870342676866265,2611.002718379339104
"LKA",2007,675.09281821926449985,261035.38873142210900
"MAF",2007,1.0984616644249134,370.75320746505326
"MDG",2007,45969.75878251524180439,24927404.837329695782270
"MDV",2007,1.2994568072417534,24.745274146575856
"MEX",2007,28986.78439778984367841,13455694.037226525081242
"MMR",2007,31292.34810635282639381,19312156.566602598517363
"MOZ",2007,180.35988725484102710,84919.578756414202690
"MSR",2007,0.14752179989257813,82.88397294745835
"MTQ",2007,9.8326881671674251,4799.47769708531173
"MWI",2007,9.7582723835286435,5037.1773159560537
"MYS",2007,142068.42564963630007246,123515845.189643631582770
"NGA",2007,2752.75122439388644899,1059459.46969486167619
"NIC",2007,36159.65001869127400283,21367405.804302828317994
"NPL",2007,268.04383745187615513,171129.667885719764054
"PAN",2007,3111.34922978692061322,1884784.027734123347063
"PER",2007,77991.86085551523552322,50990084.780153368642807
"PHL",2007,8752.95727799190966000,5926436.919374491845291
"PLW",2007,33.26549572097222365,27525.22936323384525
"PNG",2007,25053.19991710380349722,21135948.605365223970310
"PRI",2007,41.751339251687280,23983.2656464728352
"PRY",2007,85752.33166954915525084,30537013.779599876287471
"RWA",2007,8.76252429343526138,5436.59432329661280
"SEN",2007,0.45081358102105037,220.95067233205506
"SGP",2007,0.15382124152669271,72.50342052677331
"SLB",2007,3015.80491689610801508,2441072.26578870848685
"SLE",2007,476.48327283430818672,248570.219562781045807
"SLV",2007,47.99901106977539058,29325.116212737741588
"SSD",2007,102.28667128090250128,58363.803673317011105
"SUR",2007,2157.98734413527683394,1676446.83840758927067
"SXM",2007,0.14647367143880208,38.96308556382034
"TCA",2007,16.30603149272785843,2843.689170247065409
"TGO",2007,5.34738924174343695,1579.75639366126578
"THA",2007,11325.10620046396360628,6718609.253964787288054
"TTO",2007,134.16144613617840508,75124.298128683866872
"TWN",2007,192.23043324621855928,124272.83197401401914
"TZA",2007,917.26373448621540605,488697.710772079164747
"UGA",2007,4043.76626691816109284,2429741.466315343272566
"USA",2007,37.82837678685551500,16817.315959767625441
"VCT",2007,1.34870783092447927,680.10284244774047
"VEN",2007,26115.73127561348100712,14985729.717980267643143
"VGB",2007,2.77713163433159811,1216.396294420319104
"VIR",2007,1.02369797351454002,405.970297146762864
"VNM",2007,22282.42665750444763331,13931266.986138655794810
"VUT",2007,27.41802948151095975,15504.429946910095994
"ZAF",2007,414.63656131048126173,243871.427278594381612
"ZMB",2007,538.20142842019571576,256473.86207807309095
"ZWE",2007,16.30573349944661361,9344.63295869969765
"AGO",2008,2699.36885413807750845,1557661.83043601480644
"ARG",2008,47052.40971877373763969,17353623.738083758006644
"AUS",2008,0.30369043143229163,110.18815734689211
"BDI",2008,18.1321631537133729,10502.3357895478492
"BGD",2008,240.64816291355361333,133999.182130512989496
"BHS",2008,4.10084301698350707,533.08040272750673
"BLZ",2008,3609.26495442236172584,1691282.432301222721325
"BOL",2008,180574.50857359554157148,92592846.002293083315778
"BRA",2008,1075145.50370086635165437,681781599.618336483029278
"BRN",2008,760.92553179823926456,647406.423138741500084
"BTN",2008,319.11161939881294160,202908.004347623262247
"CAF",2008,5292.72667874631466082,3565303.84931952531219
"CHN",2008,4076.47244603035862075,2288180.896570930644156
"CIV",2008,12553.22177658139273039,5586940.39491796960070
"CMR",2008,15038.14296357911748465,9618881.769243955848726
"COD",2008,121474.36708382655502910,81724932.862129398619805
"COG",2008,5892.72324447570361122,3610056.496499232901207
"COL",2008,83618.62132254568278109,52320970.0199137049620383
"CRI",2008,1311.37457921353299257,766507.512228683576146
"CUB",2008,1204.74342965476289332,674082.1732732136662234
"CYM",2008,1.30623760322808184,366.193432648233263
"DMA",2008,21.82945624305881034,12947.298698414892614
"DOM",2008,1557.82757006511742968,691667.874163176825045
"ECU",2008,8953.46584000669334079,6592038.370017133909325
"ETH",2008,3590.34012640874125844,2242033.418739462070300
"FJI",2008,121.58406185442598816,69273.202905714708349
"GAB",2008,9314.20080257913179309,5872378.212713731659611
"GHA",2008,2669.65404626653974749,1181099.15149170306152
"GIN",2008,540.70727356903803950,253987.19712876756754
"GLP",2008,4.88374012148708767,2524.0000547201919
"GNB",2008,68.76605022071616796,22608.611428276497601
"GNQ",2008,2312.99408925600165963,1488515.287510807402400
"GTM",2008,29727.87271222233175120,14496060.245878662328081
"GUF",2008,3723.94794818384391262,2893807.17537251754670
"GUY",2008,6377.26988857755043871,4441844.164117519304951
"HND",2008,14679.88939357662964453,8165524.844541200287657
"HTI",2008,41.96219328119572859,21640.157723477380062
"IDN",2008,469406.65018337981748681,424668327.334220293425512
"IND",2008,20701.87683662355585627,11083749.952831365659145
"JAM",2008,278.64300177911458373,156462.5651941280760597
"KEN",2008,1886.88173392593193382,1084576.53205557026686
"KHM",2008,48734.01222204897362170,31070769.591757306670574
"KNA",2008,9.19825901096136928,4714.596981931718887
"LAO",2008,24927.01179414726531497,14591592.654836770795311
"LBR",2008,5891.44733931843246798,2929385.584357778779356
"LCA",2008,3.88665100176106805,2298.35412784134829
"LKA",2008,498.38223945743837074,203017.90762880503294
"MAF",2008,0.14646573572591146,64.023847878117592
"MDG",2008,23616.28269655275590616,12889312.421639357806331
"MDV",2008,1.4528229589508737,27.43316938725163
"MEX",2008,29567.83940420207131865,12902372.049733971070589
"MMR",2008,24123.52699493539224394,14744809.213028638567482
"MOZ",2008,327.12701115887472534,149478.347441828124660
"MSR",2008,2.58178095384006078,1508.49115285551122
"MTQ",2008,18.46501230653645714,10384.47966159049091
"MWI",2008,4.48500447522949233,2445.18557016972691
"MYS",2008,139245.97311551007889700,121380172.766580190128099
"NGA",2008,4089.52133783091412802,1578731.98340922012953
"NIC",2008,8021.26159241346575430,4599538.046473851784485
"NPL",2008,171.22508611079320144,110993.736143063592309
"PAN",2008,6855.08159947061528277,4219557.099479384134144
"PER",2008,88796.62752578874209120,60544161.952698598502681
"PHL",2008,5656.02120160090072168,3883959.142616235718570
"PLW",2008,30.06098386466417317,25716.550404335213769
"PNG",2008,33901.37065753644513905,28326272.638517291055690
"PRI",2008,68.06000967720919781,35775.056478105347016
"PRY",2008,53656.76572666602925387,17237405.337765776231063
"RWA",2008,26.6700604082164775,17374.66657788394451
"SEN",2008,0.97627200944607209,292.175768003814974
"SLB",2008,4826.27467211834649011,3879002.35843134552913
"SLE",2008,462.96008199688359188,247985.133879769501553
"SLV",2008,30.02278461832791178,17202.50381547834055
"SSD",2008,47.34022928262099557,26034.23960800950784
"SUR",2008,4430.92954973832455353,3485300.01217481862696
"SXM",2008,0.585916126499566,194.8750726994732
"TCA",2008,15.44554256492838976,2755.27996726034591
"TGO",2008,0.0763907623537869,18.63134162948081
"THA",2008,7816.14813684385616226,4635335.050741196357001
"TTO",2008,139.31010044509663745,80760.037338828108827
"TWN",2008,252.58208282598526058,153460.10649657588303
"TZA",2008,1056.17625601738921786,505488.910535398939333
"UGA",2008,4296.78880819950635117,2427116.550987888553417
"USA",2008,32.88491846149522627,15167.981525846941427
"VCT",2008,1.04921485279676643,574.279797554142574
"VEN",2008,19858.52026104682454623,10977311.140511823541774
"VGB",2008,2.04627630220486078,905.880070273779176
"VNM",2008,34398.46955682517689004,22888856.199298926039672
"VUT",2008,48.10811198065592015,28681.07668056135894
"ZAF",2008,541.44917169015789897,344156.610490868328414
"ZMB",2008,305.05491495470171501,147723.29215522127914
"ZWE",2008,8.16765350078993113,5084.84478056228423
"ABW",2009,0.30065089359266498,36.917829413155260
"AGO",2009,5342.82756792459561381,3143334.080598372190187
"ARG",2009,20818.56369564652489225,7334153.342801845053254
"AUS",2009,0.60126111929687504,256.117271579955085
"BDI",2009,13.2163209662481019,7564.68316134379503
"BEN",2009,0.3055215573703342,77.98510537285209
"BES",2009,0.44044852304470489,0.0
"BGD",2009,557.84284137765483411,315349.55297522533392
"BHS",2009,6.79137346466905518,1352.20186989398666
"BLZ",2009,4405.13905517537755657,1991922.010543022277148
"BOL",2009,108163.38480524654827127,57381680.683171269025680
"BRA",2009,700169.31472087553538799,462983834.429475581738379
"BRN",2009,1242.37044362298041045,967962.60957022367438
"BTN",2009,453.56262823929796035,293553.962681619247760
"CAF",2009,8869.15053878774159239,5698972.793102338403064
"CHN",2009,7281.37445841192741340,4051424.446378802749984
"CIV",2009,14682.63558564993663372,6772053.372357039354897
"CMR",2009,19722.31662799437942543,13125692.881651155581276
"COD",2009,218277.18353910397681960,150068994.007730711077840
"COG",2009,7705.36872087779171382,4680575.167071008546914
"COL",2009,65824.11616034901068262,40545114.322680381676692
"CRI",2009,1998.43404341937568021,1168343.674627937656904
"CUB",2009,758.84415272532513930,311147.034280859179161
"CYM",2009,1.30831299801866324,456.722681360546764
"DMA",2009,16.77821629320855273,9834.93913747372469
"DOM",2009,788.94529088157451110,345482.465666611892227
"ECU",2009,8111.72680331169344003,5728593.296167558176654
"ETH",2009,3993.01469822408234071,2408403.18303638467391
"FJI",2009,102.04429602616098353,58481.875006377624240
"GAB",2009,11765.79213532438197849,7418989.699580711178457
"GHA",2009,3538.07727370971839420,1623398.74773031667741
"GIN",2009,378.76874630629592907,216752.947585500379512
"GLP",2009,5.54974604778483103,2920.11070905309656
"GNB",2009,138.35836964140029305,44684.706977850595171
"GNQ",2009,3136.88143608638319613,1991877.57268624025329
"GTM",2009,37529.01704150490166253,18171939.597059092956003
"GUF",2009,2088.60253362925543273,1630527.07778337153416
"GUY",2009,4928.76549492279839111,3391063.06000345333353
"HND",2009,22179.62503272126961388,12451895.148200367886004
"HTI",2009,24.37032883553276914,12795.314018787366633
"IDN",2009,683828.28656169416951537,632131190.470343569818035
"IND",2009,17112.14613006320576540,9210673.298106825857753
"JAM",2009,620.00022928812749543,354152.549287764635135
"KEN",2009,1596.45395610110512094,885408.24358946497667
"KHM",2009,65268.33905842802871759,40276867.363631999135884
"KNA",2009,6.18057387234809056,3164.163877591563325
"LAO",2009,48414.51046474403675756,28222579.493715419794713
"LBR",2009,13356.14558612163171502,6548607.50236192288610
"LCA",2009,6.95121916793728376,3931.61048371753879
"LKA",2009,508.75251463819044555,204743.234730785786578
"MAF",2009,0.07324034214301216,35.61883603365172
"MDG",2009,34018.95376395228940015,18697428.615120044015053
"MDV",2009,1.2997425845593262,22.183937363608806
"MEX",2009,46683.93891840392473447,20088681.988554838383226
"MMR",2009,41647.08498856312141078,25631355.094298979292384
"MOZ",2009,443.64230804806683960,217576.175622279483948
"MSR",2009,2.58153608975802979,1533.34277317195265
"MTQ",2009,16.8253493170713983,9255.60409505540295
"MWI",2009,12.986769874052736,6713.4295885074681
"MYS",2009,235834.52801190879083327,217949212.388438254221044
"NGA",2009,3923.79091859181568023,1491252.91594795467121
"NIC",2009,16023.12668262211335663,9237468.420364315427711
"NPL",2009,476.75221036175352403,239215.710352369036545
"PAN",2009,5559.40454104236335585,3450995.780345594242394
"PER",2009,120185.84970829689964872,79560769.041886547272721
"PHL",2009,6946.29794755209951509,4743592.184891592842691
"PLW",2009,13.27572283729464968,11220.34705962105286
"PNG",2009,23179.99519477645221590,19414948.624740051023757
"PRI",2009,58.1291262625759554,33102.0082796502785
"PRY",2009,49611.51079821430736138,15599079.525732932488320
"RWA",2009,12.9128692123882434,8187.80424454405696
"SEN",2009,0.15025922803331164,70.091318593971765
"SLB",2009,3126.33114550245429034,2426021.188412310010172
"SLE",2009,960.93297276138456654,427207.34079090498374
"SLV",2009,50.61697070270616807,32242.254335534657902
"SSD",2009,23.46256815520196120,11789.22277020906008
"SUR",2009,4226.63306803512640003,3312774.449712154567874
"SXM",2009,1.0985864322645398,471.13156643695004
"TCA",2009,50.71993875524315063,9411.697790647502255
"TGO",2009,0.7640839195933702,227.97376070625975
"THA",2009,13198.27679837291038237,7791362.625288968895419
"TTO",2009,119.14128438329482878,69127.127918270481782
"TWN",2009,3094.54729374527661126,1855241.278534611054215
"TZA",2009,937.53406421857397154,451294.272991638071843
"UGA",2009,2385.56798916049077081,1307697.68202087850861
"USA",2009,39.73140209428060992,18703.594082296899391
"VCT",2009,2.92210625320638006,1541.03991206514687
"VEN",2009,23435.49906226817677131,13051883.218399722174152
"VGB",2009,2.85003933937174426,1317.00911613842766
"VIR",2009,1.02369878752929700,495.091710688636574
"VNM",2009,46797.97631324534007750,31838787.638143714553663
"VUT",2009,824.8324665476057086,476725.99801590313377
"ZAF",2009,446.55578929716926745,275737.49672339893864
"ZMB",2009,1298.69092727367633430,613140.34306390299751
"ZWE",2009,18.79580551291559004,11387.473930299570284
"AGO",2010,5225.62072869081509633,3002105.664468866164153
"ARG",2010,31311.26367467956233485,10897599.034056497535845
"AUS",2010,1.96820981865885389,858.5855717848430244
"BDI",2010,13.1381553938533536,7734.03715053630413
"BEN",2010,0.30573046314398874,93.948275717750704
"BES",2010,0.14681842575629342,0.0
"BGD",2010,235.07263488060106138,120889.720620666470293
"BHS",2010,5.35777324082465366,980.744473274893286
"BLZ",2010,4768.83435611481985133,2185850.705558217829146
"BOL",2010,267750.81418403399763599,137822492.311484304159872
"BRA",2010,1153025.30962984914037422,724454103.503253316237504
"BRN",2010,524.40448720195263050,424859.47079190046909
"BTN",2010,818.97433002513665963,507048.035003353358566
"CAF",2010,11148.23454600082661390,7521757.04888163982719
"CHN",2010,5128.02685872073510033,2853788.156686958336898
"CIV",2010,17374.24408184349097485,8108747.646717292520144
"CMR",2010,26814.74995169741029306,15522243.083008412590466
"COD",2010,265180.20330046139542100,177980721.830386663492000
"COG",2010,20597.88969696332886869,13150413.249673775678323
"COL",2010,68738.72867473306462569,42587107.873685593999879
"CRI",2010,1106.52173423274862817,639300.236158257565446
"CUB",2010,125.95033267615452414,55984.182163356720494
"CYM",2010,7.25749338939344659,2046.771489054033487
"DMA",2010,21.23425723388238081,12166.89917412777643
"DOM",2010,678.26138260947860060,308712.680157609685602
"ECU",2010,8490.71911414288099595,6073903.983695403985694
"ETH",2010,3455.00787046327956795,2106944.59736402785255
"FJI",2010,187.05925734250545972,107924.251930418548386
"GAB",2010,6237.46468107772516184,3943298.862534438712147
"GHA",2010,1647.70245855447655331,746309.97881853982724
"GIN",2010,332.77840423374537722,162588.771654942332519
"GLP",2010,11.3905453169281705,6233.7466015838858
"GNB",2010,138.66528522637205053,44673.065959530329571
"GNQ",2010,3211.69107674738773308,1931888.45417009266397
"GTM",2010,22749.93273703777194113,11491029.435421081836156
"GUF",2010,2428.22119236098309668,1908707.78518630378729
"GUY",2010,6655.69078909658230176,4576136.48710423086806
"HND",2010,21407.26293442417798792,12019252.294283075717479
"HTI",2010,12.64323848450737766,5995.613586182007504
"IDN",2010,540976.03016930442228658,560747229.189985644159824
"IND",2010,11360.52819571020699058,6262197.491493988335685
"JAM",2010,438.02797652690211338,246798.20432731475582
"KEN",2010,6749.35029298937260439,3769289.968281745008761
"KHM",2010,124772.00425490524474892,77115385.355518461583987
"KNA",2010,6.32726916653103245,3245.00452660504252
"LAO",2010,49979.70036118965326432,29310337.293287162707658
"LBR",2010,4633.32596601594657795,2367377.162511963259575
"LCA",2010,8.669998760548504,5151.1203804302744
"LKA",2010,354.35753418352870421,134210.242914609156109
"MAF",2010,0.3661543268858507,165.8992607930956
"MDG",2010,23825.27192837762746787,13065669.696182282919655
"MDV",2010,0.8409205135093858,64.77261471286691
"MEX",2010,27932.92526409752593666,12880738.982391924696073
"MMR",2010,40067.33537299707253007,24620660.633076303889612
"MOZ",2010,658.35931994798620173,295676.49702410450527
"MSR",2010,21.2404343710340803,11156.5531989198694
"MTQ",2010,6.40293869609266477,3829.24707489148538
"MWI",2010,5.28347516435004469,2577.76315161717096
"MYS",2010,139646.66331440915029203,121531409.135675009038881
"NGA",2010,6780.93899209193605853,2619963.327820776679449
"NIC",2010,30517.89094674837662055,17687900.875691446180983
"NPL",2010,141.52261737168621845,85404.573340117219514
"PAN",2010,2964.87693870067152480,1841806.551640136586818
"PER",2010,100970.20860669674806533,67705360.584846873400220
"PHL",2010,8879.94953953071664526,6046574.489288594614475
"PLW",2010,10.83377587920545909,8984.858056676783310
"PNG",2010,32759.56221710390618890,27613078.887659451550072
"PRI",2010,27.78228628803385261,16165.96834192815488
"PRY",2010,72835.22798177443101232,23283189.619242301260253
"RWA",2010,24.05777408027398096,15959.388101764470634
"SEN",2010,0.07508211004014757,128.67532905893320
"SLB",2010,3224.70007623524255683,2581680.635072280176657
"SLE",2010,300.93282746973198114,145102.266821548154454
"SLV",2010,63.65454742445582794,37194.789171462456281
"SSD",2010,78.35151635706054769,49133.47681715050205
"SUR",2010,4796.66773694944825298,3859659.660332330026484
"SXM",2010,0.07323983406684029,35.9111101981404
"TCA",2010,6.72190117170464484,1294.80580099178671
"TGO",2010,0.3055542117876519,80.60033705900321
"THA",2010,12206.42636898544191816,7233639.556974819692619
"TTO",2010,357.62262974173433981,198422.375195840358411
"TWN",2010,580.99637773374267730,361134.7588551637417
"TZA",2010,1086.41634498212743324,569372.928676627189789
"UGA",2010,4756.93129815951670740,2619689.24511545858170
"USA",2010,29.09822851487740844,13264.660962274335545
"VCT",2010,3.7465677998795569,2073.91248343908569
"VEN",2010,25809.24786530735721504,15166609.336858870430680
"VGB",2010,1.97327327220920111,1001.346737193153664
"VIR",2010,0.29247350080837673,161.903167672196124
"VNM",2010,64629.17768856849320354,43294718.814130302758706
"VUT",2010,128.99480955241360911,73903.506124988704295
"ZAF",2010,272.60340596298924167,165557.886358757838569
"ZMB",2010,2850.43786384245391424,1385257.92793732073453
"ZWE",2010,3.94084691125868046,2342.6366241153551
"AGO",2011,4258.51383233232801157,2388533.027006213121388
"ARG",2011,17365.53971851627213667,6159392.722987478856647
"AUS",2011,0.07592984398871527,12.226206424508131
"BDI",2011,7.06787173306016585,4189.08169098726276
"BEN",2011,0.15259541464789497,37.62895445292466
"BES",2011,5.13840481052951105,0.0
"BGD",2011,262.87467055366110550,143809.957796773445137
"BHS",2011,2.4083890200271268,643.44526264600735
"BLZ",2011,16295.05574503290825562,7781560.549818401061912
"BOL",2011,162624.52950200068830810,84583474.430353140356150
"BRA",2011,803048.89456417338416985,509511131.5116641479224756
"BRN",2011,1661.88648369318032737,1361119.589761431650385
"BTN",2011,379.32954615571726701,223628.508790019157668
"CAF",2011,9501.12893467438182724,6181314.393223081060256
"CHN",2011,5029.49719834615290426,2832756.413859645351617
"CIV",2011,29740.36633339640156132,13216315.797213484277788
"CMR",2011,13505.50769913353735016,8051807.225830456529211
"COD",2011,148638.57124326668923252,100377330.366027081376684
"COG",2011,13755.26369641993739357,8839128.774496285290775
"COL",2011,72600.51831374779101406,45130717.658502849479710
"CRI",2011,997.97787017286043263,589203.801261167588245
"CUB",2011,310.85035339759422177,78446.903187616094665
"CYM",2011,2.90817595030164930,1099.865905463159131
"DMA",2011,13.36315224439941522,7646.223443619199645
"DOM",2011,581.77484408999127149,265697.845509324994653
"ECU",2011,11175.11201384783512163,8356780.756411735270402
"ETH",2011,2652.22470699946513769,1696250.21552493954998
"FJI",2011,54.52955820501303201,32040.950889317659086
"GAB",2011,8688.79823919629767579,5405611.988396220633626
"GHA",2011,2771.85162120244110995,1227631.82477251464365
"GIN",2011,399.73204616019851846,212362.288537488554032
"GLP",2011,3.47653278886067764,1921.18382232043397
"GNB",2011,148.73275636371125809,44520.16027831038429
"GNQ",2011,3709.54138574802609180,2355254.141697695310755
"GTM",2011,17212.50469606259729749,8856756.003409601591303
"GUF",2011,2153.04102025713210090,1695327.490436296033004
"GUY",2011,5831.29109473991858302,4110029.967661577064947
"HND",2011,20322.91041171358279537,11379249.602973305071545
"HTI",2011,28.42314050452474526,13759.297210124741811
"IDN",2011,613905.68191543962017393,637831025.174852949736565
"IND",2011,16286.66704115425925825,8849741.866163859083056
"JAM",2011,321.23693721327147481,180258.489103691157305
"KEN",2011,1410.47986761394737260,799640.274257606331976
"KHM",2011,124148.96204912175562545,83829548.051544034891437
